path,category,brightness,contrast,laplacian_var
balanced_dataset\acinonyx jubatus\acinonyx jubatus_20150622-PICT0067.JPG,acinonyx jubatus,112.36784164993853,93.3734862883286,119.74228794225957
balanced_dataset\acinonyx jubatus\acinonyx jubatus_20150622-PICT0075.JPG,acinonyx jubatus,99.7138530589916,87.78334712725928,118.76094130219678
balanced_dataset\acinonyx jubatus\acinonyx jubatus_20150622-PICT0081.JPG,acinonyx jubatus,97.2967414855957,88.314328725571,119.6342427286585
balanced_dataset\acinonyx jubatus\acinonyx jubatus_20150622-PICT0083.JPG,acinonyx jubatus,99.5339601304796,88.34808143252101,119.49558653275407
balanced_dataset\acinonyx jubatus\acinonyx jubatus_20150622-PICT0086.JPG,acinonyx jubatus,63.82888751559787,58.80606557887296,103.63677759131669
balanced_dataset\acinonyx jubatus\acinonyx jubatus_20150622-PICT0088.JPG,acinonyx jubatus,100.14618739375362,89.8962638695922,119.48495494354566
balanced_dataset\acinonyx jubatus\acinonyx jubatus_20150622-PICT0095.JPG,acinonyx jubatus,97.26669594093606,88.756553788399,119.7923174882154
balanced_dataset\acinonyx jubatus\acinonyx jubatus_20150622-PICT0104.JPG,acinonyx jubatus,92.90986802842882,85.33534902672962,116.20994502011136
balanced_dataset\acinonyx jubatus\acinonyx jubatus_20150622-PICT0105.JPG,acinonyx jubatus,92.57774706240052,85.2062462245804,118.3769613215911
balanced_dataset\acinonyx jubatus\acinonyx jubatus_20150623-PICT0111.JPG,acinonyx jubatus,95.77447142424408,83.4854199460029,118.33188655108584
balanced_dataset\acinonyx jubatus\acinonyx jubatus_20150623-PICT0115.JPG,acinonyx jubatus,106.84746989497432,75.31131020451893,101.64505148612304
balanced_dataset\acinonyx jubatus\acinonyx jubatus_20150623-PICT0117.JPG,acinonyx jubatus,103.69673001324688,72.64870099228062,100.32091609470706
balanced_dataset\acinonyx jubatus\acinonyx jubatus_20150623-PICT0118.JPG,acinonyx jubatus,111.65219483552156,70.88220597131496,100.60260974559276
balanced_dataset\acinonyx jubatus\acinonyx jubatus_20150623-PICT0119.JPG,acinonyx jubatus,111.25101160120082,70.17371485310616,100.42822503689688
balanced_dataset\acinonyx jubatus\acinonyx jubatus_20150623-PICT0120.JPG,acinonyx jubatus,110.75967562640156,69.41362189230699,101.1124088648976
balanced_dataset\acinonyx jubatus\acinonyx jubatus_20150623-PICT0121.JPG,acinonyx jubatus,111.9510769314236,64.09713231816514,93.84004936145476
balanced_dataset\acinonyx jubatus\acinonyx jubatus_20150623-PICT0122.JPG,acinonyx jubatus,110.02180198386864,63.62040076800788,93.41584635062163
balanced_dataset\acinonyx jubatus\acinonyx jubatus_20150623-PICT0123.JPG,acinonyx jubatus,110.17371114095052,62.72041124027136,93.06903968236378
balanced_dataset\acinonyx jubatus\acinonyx jubatus_20150623-PICT0124.JPG,acinonyx jubatus,91.6336001643428,34.48589770334185,47.213490145479945
balanced_dataset\acinonyx jubatus\acinonyx jubatus_20150623-PICT0126.JPG,acinonyx jubatus,91.52751555266204,35.92482555599654,45.71211407385687
balanced_dataset\acinonyx jubatus\acinonyx jubatus_20150623-PICT0127.JPG,acinonyx jubatus,90.2691712556062,40.47443028659463,36.77435683103327
balanced_dataset\acinonyx jubatus\acinonyx jubatus_20150623-PICT0130.JPG,acinonyx jubatus,77.08154946786387,42.86970916553533,31.224921089495474
balanced_dataset\acinonyx jubatus\acinonyx jubatus_20170218-PICT0020.JPG,acinonyx jubatus,113.69127380371094,66.52421378199432,91.58344174387712
balanced_dataset\acinonyx jubatus\acinonyx jubatus_20170218-PICT0023.JPG,acinonyx jubatus,66.58174763997395,48.34173048992151,94.94902381751125
balanced_dataset\acinonyx jubatus\acinonyx jubatus_20170218-PICT0024.JPG,acinonyx jubatus,68.40744527180989,46.83185268219723,94.00839455688954
balanced_dataset\acinonyx jubatus\acinonyx jubatus_20170218-PICT0025.JPG,acinonyx jubatus,75.96179117838541,55.68605809982671,95.7148303050988
balanced_dataset\acinonyx jubatus\acinonyx jubatus_20170218-PICT0026.JPG,acinonyx jubatus,102.2286600748698,67.27949382568174,99.73880816925302
balanced_dataset\acinonyx jubatus\acinonyx jubatus_20170218-PICT0027.JPG,acinonyx jubatus,109.49965881347656,70.05634948783715,100.942440376793
balanced_dataset\acinonyx jubatus\acinonyx jubatus_20170218-PICT0031.JPG,acinonyx jubatus,76.44389302571615,53.57534808626141,95.33386614896816
balanced_dataset\acinonyx jubatus\acinonyx jubatus_20170218-PICT0033.JPG,acinonyx jubatus,66.16645935058594,47.87587868384007,94.2629235660631
balanced_dataset\acinonyx jubatus\acinonyx jubatus_20170218-PICT0034.JPG,acinonyx jubatus,52.74642415364583,37.77889459124285,92.88893165931763
balanced_dataset\acinonyx jubatus\acinonyx jubatus_20170218-PICT0035.JPG,acinonyx jubatus,51.840294189453125,36.965045197895584,92.94725889193676
balanced_dataset\acinonyx jubatus\acinonyx jubatus_20170218-PICT0037.JPG,acinonyx jubatus,78.24256876627604,53.0770615156903,95.53002806355951
balanced_dataset\acinonyx jubatus\acinonyx jubatus_20170218-PICT0040.JPG,acinonyx jubatus,74.23534851074218,50.491791589711305,94.61623309584851
balanced_dataset\acinonyx jubatus\acinonyx jubatus_PICT0026.JPG,acinonyx jubatus,203.5469144229383,25.837303376477696,188.16487255418104
balanced_dataset\acinonyx jubatus\acinonyx jubatus_PICT0027.JPG,acinonyx jubatus,203.60525060974143,25.799179900974245,188.84758913067503
balanced_dataset\acinonyx jubatus\acinonyx jubatus_PICT0056.JPG,acinonyx jubatus,64.01105255794431,20.501747127136216,119.83157227491044
balanced_dataset\acinonyx jubatus\acinonyx jubatus_PICT0102.JPG,acinonyx jubatus,239.6792325718073,27.67128052537001,103.6147946318666
balanced_dataset\acinonyx jubatus\acinonyx jubatus_PICT0173.JPG,acinonyx jubatus,234.80699780933617,29.5472867063405,113.12992861811624
balanced_dataset\acinonyx jubatus\acinonyx jubatus_PICT0301.JPG,acinonyx jubatus,16.95923355300045,48.14448879854794,222.44539374202728
balanced_dataset\acinonyx jubatus\acinonyx jubatus_PICT0373.JPG,acinonyx jubatus,34.73705213039055,50.95154204130508,310.54293677835784
balanced_dataset\acinonyx jubatus\acinonyx jubatus_PICT0374.JPG,acinonyx jubatus,34.02932778758971,50.9538638896605,308.16354928278946
balanced_dataset\acinonyx jubatus\acinonyx jubatus_PICT0375.JPG,acinonyx jubatus,33.95844546969114,51.01814004515445,304.9126501340938
balanced_dataset\acinonyx jubatus\acinonyx jubatus_PICT0499.JPG,acinonyx jubatus,34.4825065173627,53.33540612919981,757.6380939593281
balanced_dataset\acinonyx jubatus\acinonyx jubatus_PICT0500.JPG,acinonyx jubatus,34.636171998044,53.32560235572743,760.7397080216765
balanced_dataset\acinonyx jubatus\acinonyx jubatus_PICT0501.JPG,acinonyx jubatus,34.76404110622111,53.34337351724879,761.6066528926026
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_20110101-PICT0085.JPG,antidorcas marsupialis,84.38347399676287,28.477106091896303,117.31003555466104
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_20110123-PICT3173.JPG,antidorcas marsupialis,97.49129104614258,88.21679861604068,113.66958591072648
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_20110128-PICT3673.JPG,antidorcas marsupialis,114.43273191098814,87.67156199576559,100.81084357072692
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_20110128-PICT3678.JPG,antidorcas marsupialis,116.05530562224212,87.79233551275945,102.60756462182144
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_20110128-PICT3681.JPG,antidorcas marsupialis,113.71904881795248,88.06945907895769,100.77061106423233
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_20110128-PICT3686.JPG,antidorcas marsupialis,115.12579176161024,87.94987127726102,101.23797077268608
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_20110203-PICT4696.JPG,antidorcas marsupialis,120.84265772501628,29.663620221164056,201.8266112373001
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_20110203-PICT4698.JPG,antidorcas marsupialis,113.83272722032336,29.14139727848879,175.79839385627182
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_20110203-PICT4701.JPG,antidorcas marsupialis,114.2012648405852,27.97719854111765,187.47298159458103
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_20110203-PICT4731.JPG,antidorcas marsupialis,118.10396039044416,29.5178164780935,208.43098693807244
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_20110204-PICT4811.JPG,antidorcas marsupialis,132.49747905024776,27.95222959871324,205.15625271516365
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_20110304-PICT6815.JPG,antidorcas marsupialis,90.64848115709091,23.62906244833693,142.13541541570834
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_20110305-PICT6879.JPG,antidorcas marsupialis,93.49691956131548,33.401580336862004,106.73020796256355
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_20140104-PICT0007.JPG,antidorcas marsupialis,89.73913305193268,23.39460457330049,39.98875311308364
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_20140107-PICT0062.JPG,antidorcas marsupialis,97.85108279393724,18.982561569365995,245.93436079693345
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_20140117-PICT0259.JPG,antidorcas marsupialis,86.75069189991176,26.92832718368528,263.534991901703
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_20140123-PICT4197.JPG,antidorcas marsupialis,86.44919453770662,29.13557121775523,70.8166819965957
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_20140127-PICT0391.JPG,antidorcas marsupialis,100.27779319069602,26.68031568205401,277.9139191641262
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_20140128-PICT0394.JPG,antidorcas marsupialis,92.62096360892303,22.987468122588236,248.0556161283172
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_20140510-PICT0343.JPG,antidorcas marsupialis,106.24241146371384,21.40130022097485,291.1180475714939
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_20140516-PICT0379.JPG,antidorcas marsupialis,91.15472597064394,17.682593410138924,37.35283162127063
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_20140529-PICT0406.JPG,antidorcas marsupialis,103.49971399228436,28.04952913981313,169.37929424082958
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_20140607-PICT0427.JPG,antidorcas marsupialis,97.2495327363658,21.36886634270557,190.71471667790303
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_20140611-PICT0440.JPG,antidorcas marsupialis,53.452108756241394,16.55609740382272,124.37275312464858
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_20140727-PICT0625.JPG,antidorcas marsupialis,92.87868060487688,17.760062413841737,82.07679135938346
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_20140809-PICT0986.JPG,antidorcas marsupialis,108.73772614090532,90.703935580507,106.68594716810966
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_20140809-PICT1233.JPG,antidorcas marsupialis,90.5980716281467,29.848583613201644,125.06369404533544
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_20140811-PICT3001.JPG,antidorcas marsupialis,105.69083786010742,25.66207647017435,129.9504295975647
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_20140813-PICT0122.JPG,antidorcas marsupialis,25.931258535379023,49.18512006991797,299.60633540011946
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_20140813-PICT0123.JPG,antidorcas marsupialis,26.07668212045848,49.231222198687085,299.88366581433854
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_20140901-PICT0889.JPG,antidorcas marsupialis,94.20874124322056,20.32930855708557,110.1970430002852
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_20140902-PICT0913.JPG,antidorcas marsupialis,86.69062994334324,23.66378502149814,91.57408139311656
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_20140926-PICT1114.JPG,antidorcas marsupialis,91.07436721843791,20.0260931671676,93.16291805384368
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_20141007-PICT1940.JPG,antidorcas marsupialis,83.43669354474103,33.1212759506828,111.30185499996192
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_20141008-PICT1269.JPG,antidorcas marsupialis,86.57913014645747,30.480972281497625,93.43865401115372
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_20141108-PICT1636.JPG,antidorcas marsupialis,90.51588460959022,24.03545603372001,130.96364047230813
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_20141211-PICT0248.JPG,antidorcas marsupialis,95.21404020451315,31.78152416643306,39.39070540179812
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_20150412-PICT3431.JPG,antidorcas marsupialis,87.02035295470687,27.600042167445533,67.75929583449276
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_20150717-PICT4501.JPG,antidorcas marsupialis,97.15751660559788,24.312784782884883,72.87913199853651
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_20160227-RCX_1173.JPG,antidorcas marsupialis,122.81593730476258,27.84580771910439,203.97565489551087
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT0022-2.JPG,antidorcas marsupialis,32.748550612544854,52.12362323540969,295.4412404646378
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT0025.JPG,antidorcas marsupialis,33.22638468157801,53.608279010226816,694.522757953675
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT0085-2.JPG,antidorcas marsupialis,239.4012917207324,19.939001393645643,150.93270216382624
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT0091-2.JPG,antidorcas marsupialis,237.25873174279928,22.58124222141462,155.61826255698847
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT0226.JPG,antidorcas marsupialis,34.924726445409746,53.07559695666141,740.2545760638727
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT0803.JPG,antidorcas marsupialis,30.708375009525987,53.3163177543147,738.7379460129337
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT0844.JPG,antidorcas marsupialis,241.90559044798476,18.859021541697324,126.62989044629812
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT1025.JPG,antidorcas marsupialis,32.60756407020017,53.31815726382711,770.8351963503011
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT1026.JPG,antidorcas marsupialis,32.64558585613219,53.3091815726066,766.3158020783284
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT1560.JPG,antidorcas marsupialis,231.31021009047,26.643273447328543,176.37740729978603
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT1662.JPG,antidorcas marsupialis,239.9892091283,20.37231270736681,152.91881565277242
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT1675.JPG,antidorcas marsupialis,240.59074284329745,19.58097786161814,145.69176731173224
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT2722.JPG,antidorcas marsupialis,242.7148094583013,18.32568068265889,128.6973054204717
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT4673.JPG,antidorcas marsupialis,233.51578381812283,25.90587582068794,193.6802166383854
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT4674.JPG,antidorcas marsupialis,233.813406226972,26.1544888812535,187.90122614073087
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT4677.JPG,antidorcas marsupialis,233.44765059312124,26.14524475198001,188.15227203461205
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT4679.JPG,antidorcas marsupialis,233.78718096204983,25.83622419446252,185.10932343714305
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT4686.JPG,antidorcas marsupialis,234.2270448365212,25.719498592261825,184.35352738912937
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT4691.JPG,antidorcas marsupialis,234.10025115540495,25.59806615336012,179.11372716227072
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT4694.JPG,antidorcas marsupialis,233.7811971857779,25.989908306879222,180.1773820710033
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT4696.JPG,antidorcas marsupialis,233.49224043937429,25.95079512720178,184.4734860061976
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT4698.JPG,antidorcas marsupialis,233.51425107931243,26.77139570286169,184.56818766584988
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT4702.JPG,antidorcas marsupialis,233.24240413843236,26.67103353642125,186.28934596814491
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT4704.JPG,antidorcas marsupialis,233.81890153426568,26.08984322506677,189.45911427866744
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT4719.JPG,antidorcas marsupialis,236.32944310281303,23.6698936537194,180.23865157175183
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT4728.JPG,antidorcas marsupialis,236.0424010596886,24.28080345467734,179.2934560904875
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT4729.JPG,antidorcas marsupialis,236.00846917351495,24.23944187568957,178.77181677641423
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT4738.JPG,antidorcas marsupialis,236.2164977612777,23.92225157244021,174.3490332987681
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT4753.JPG,antidorcas marsupialis,236.2519431128252,24.49421960842358,172.5189899611797
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT5313.JPG,antidorcas marsupialis,236.51456671312317,18.66368775964952,141.44163940751812
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT5317.JPG,antidorcas marsupialis,236.48424546748848,18.5161674238786,141.0636361268323
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT6210.JPG,antidorcas marsupialis,228.5021995496524,29.273526879230296,206.4863795519906
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT6217.JPG,antidorcas marsupialis,229.36676048074457,28.80080361109509,202.1608649810528
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT7053.JPG,antidorcas marsupialis,238.5300764479607,23.172594059613868,175.5039106284187
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT7057.JPG,antidorcas marsupialis,239.3109079390539,22.38349071950589,175.02571852233402
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT7069.JPG,antidorcas marsupialis,236.43273933603265,23.989363769728023,183.7303865249264
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT7073.JPG,antidorcas marsupialis,237.07845102144208,23.146203324040368,177.24013863019155
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT7148.JPG,antidorcas marsupialis,241.11524000684832,18.14489957038084,152.72177730224135
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT7149.JPG,antidorcas marsupialis,238.6015607478694,19.76165241853784,159.61469521586756
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT7161.JPG,antidorcas marsupialis,240.33533576829424,19.280795076118054,157.53902607945977
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT7319.JPG,antidorcas marsupialis,239.2277652124984,22.54929148054697,169.68268576822584
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT7321.JPG,antidorcas marsupialis,239.46743314870884,22.30492685620269,166.95974366556592
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT7327.JPG,antidorcas marsupialis,239.23140276075708,22.8223664090186,169.86656474199626
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT7478.JPG,antidorcas marsupialis,235.0146977474609,27.692893787854324,194.0465198098887
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT7483.JPG,antidorcas marsupialis,234.3038962878861,28.219439467364406,199.50999802886236
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT7484.JPG,antidorcas marsupialis,234.01984650835416,28.588235700724407,197.8221871459333
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT7487.JPG,antidorcas marsupialis,236.08208131087403,26.725109243206315,187.7227349650669
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT8372.JPG,antidorcas marsupialis,244.83810200704056,16.887869615728174,122.6346785188305
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT8706.JPG,antidorcas marsupialis,241.16342384839965,20.602045365282745,135.12548058439057
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT8946.JPG,antidorcas marsupialis,241.6277205581988,16.386983308191464,118.8468707945796
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT9615.JPG,antidorcas marsupialis,234.87664700275536,19.349657514636675,118.41300371233174
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT9617.JPG,antidorcas marsupialis,234.85728070333525,19.38213998037068,119.91288419217696
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT9918.JPG,antidorcas marsupialis,239.65833240720715,19.070312788678194,138.32819194301723
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT9919.JPG,antidorcas marsupialis,239.40998103694093,19.47689406870505,138.95697817860923
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT9925.JPG,antidorcas marsupialis,239.05236304846693,20.32542806855774,140.94167757217429
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_SUNP0128.JPG,antidorcas marsupialis,47.31209450692042,53.433120232581686,55.18710961879625
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_SUNP0214.JPG,antidorcas marsupialis,133.1237007951669,43.67160596076901,79.22367905240516
balanced_dataset\canis mesomelas\canis mesomelas_20091115-SUNP0468.JPG,canis mesomelas,133.73625841523292,37.00801692280879,55.757126507073416
balanced_dataset\canis mesomelas\canis mesomelas_20110115-PICT2357.JPG,canis mesomelas,100.16665282072844,90.1723498385832,111.95524694653822
balanced_dataset\canis mesomelas\canis mesomelas_20110128-PICT3695.JPG,canis mesomelas,83.75518954241717,34.66400835221866,81.2622713062895
balanced_dataset\canis mesomelas\canis mesomelas_20110131-PICT4257.JPG,canis mesomelas,123.4819635461878,27.487131640002428,121.88678016529435
balanced_dataset\canis mesomelas\canis mesomelas_20110211-PICT5777.JPG,canis mesomelas,110.42565070258246,21.49652184083965,86.8514913039112
